timestamp,Open,High,Low,Close,Adj Close,Volume,Pivot,R1,S1,R2,S2,R3,S3
2021-05-13,49735.433594,51330.84375,46980.019531,49716.191406,49716.191406,96721152926.0,49342.35156233333,47353.85937466666,47353.85937466666,53693.17578133333,44991.52734333333,58044.00000033333,40640.703124333326
2021-05-14,49682.980469,51438.117188,48868.578125,49880.535156,49880.535156,55737497453.0,50062.41015633333,48686.70312466667,48686.70312466667,52631.94921933333,47492.871093333335,55201.488282333325,44923.33203033334
2021-05-15,49855.496094,50639.664063,46664.140625,46760.1875,46760.1875,59161047474.0,48021.330729333335,45402.99739566667,45402.99739566667,51996.85416733333,44045.80729133334,55972.37760533333,40070.28385333334
2021-05-16,46716.636719,49720.042969,43963.351563,46456.058594,46456.058594,64047871555.0,46713.151042000005,43706.25911500001,43706.25911500001,52469.84244800001,40956.459636,58226.533854000016,35199.768229999994
2021-05-17,46415.898438,46623.558594,42207.289063,43537.511719,43537.511719,74903638450.0,44122.78645866667,41622.01432333334,41622.01432333334,48539.055989666675,39706.516927666664,52955.32552066668,35290.24739666666
2021-05-18,43488.058594,45812.457031,42367.832031,42909.402344,42909.402344,56187365084.0,43696.563802,41580.670572999996,41580.670572999996,47141.188802,40251.938802,50585.813802,36807.313802
2021-05-19,42944.976563,43546.117188,30681.496094,37002.441406,37002.441406,126358098747.0,37076.684896,30607.252604,30607.252604,49941.30598999999,24212.063802,62805.927083999995,11347.442708000002
2021-05-20,36753.667969,42462.984375,35050.617188,40782.738281,40782.738281,88281943359.0,39432.11328133333,36401.24218766666,36401.24218766666,46844.480468333335,32019.746094333328,54256.84765533334,24607.378907333325
2021-05-21,40596.949219,42172.171875,33616.453125,37304.691406,37304.691406,82051616861.0,37697.77213533333,33223.372395666665,33223.372395666665,46253.49088533333,29142.053385333333,54809.20963533333,20586.334635333333
2021-05-22,37371.03125,38831.054688,35383.683594,37536.632813,37536.632813,57377273240.0,37250.45703166667,35669.85937533335,35669.85937533335,40697.82812566667,33803.08593766668,44145.19921966666,30355.714843666683
2021-05-23,37531.449219,38289.21875,31227.339844,34770.582031,34770.582031,78469274361.0,34762.380208333336,31235.54166666667,31235.54166666667,41824.25911433334,27700.501302333334,48886.13802033334,20638.622396333332
2021-05-24,34700.363281,39835.140625,34551.082031,38705.980469,38705.980469,67359584098.0,37697.401041666664,35559.66145833333,35559.66145833333,42981.459635666666,32413.342447666662,48265.51822966667,27129.28385366666
2021-05-25,38795.78125,39776.351563,36581.429688,38402.222656,38402.222656,56211915803.0,38253.334635666666,36730.317708333336,36730.317708333336,41448.256510666666,35058.412760666666,44643.178385666666,31863.490885666666
2021-05-26,38392.625,40782.078125,37905.835938,39294.199219,39294.199219,51346735160.0,39327.371094,37872.664063000004,37872.664063000004,42203.613281000005,36451.128907,45079.85546800001,33574.886719999995
2021-05-27,39316.890625,40379.617188,37247.902344,38436.96875,38436.96875,43210968721.0,38688.162760666666,36996.708333333336,36996.708333333336,41819.87760466666,35556.44791666667,44951.592448666655,32424.733072666677
2021-05-28,38507.082031,38856.96875,34779.039063,35697.605469,35697.605469,55200191952.0,36444.537760666666,34032.10677133333,34032.10677133333,40522.46744766667,32366.608073666663,44600.39713466667,28288.67838666666
2021-05-29,35684.15625,37234.5,33693.929688,34616.066406,34616.066406,45231013335.0,35181.498698,33128.497396000006,33128.497396000006,38722.06901000001,31640.928386,42262.63932200001,28100.358073999996
2021-05-30,34607.40625,36400.667969,33520.738281,35678.128906,35678.128906,31646080921.0,35199.845052,33999.02213499999,33999.02213499999,38079.77474,32319.915363999993,40959.704428000005,29439.98567599999
2021-05-31,35658.59375,37468.25,34241.945313,37332.855469,37332.855469,39009847639.0,36347.683594,35227.117188000004,35227.117188000004,39573.988281000005,33121.378907,42800.29296800001,29895.074219999995
2021-06-01,37293.792969,37896.734375,35787.085938,36684.925781,36684.925781,34639423297.0,36789.58203133333,35682.42968766666,35682.42968766666,38899.230468333335,34679.93359433333,41008.87890533334,32570.285157333325
2021-06-02,36699.921875,38231.339844,35966.308594,37575.179688,37575.179688,33070867190.0,37257.60937533333,36283.878906666665,36283.878906666665,39522.64062533333,34992.57812533333,41787.67187533333,32727.546875333333
2021-06-03,37599.410156,39478.953125,37243.972656,39208.765625,39208.765625,35460750427.0,38643.89713533333,37808.841145666665,37808.841145666665,40878.877604333335,36408.91666633333,43113.85807333334,34173.93619733333
2021-06-04,39242.484375,39242.484375,35717.722656,36894.40625,36894.40625,41831090187.0,37284.87109366667,35327.25781233334,35327.25781233334,40809.63281266667,33760.10937466667,44334.39453166667,30235.347655666665
2021-06-05,36880.15625,37917.714844,34900.414063,35551.957031,35551.957031,35959473399.0,36123.361979333335,34329.00911466667,34329.00911466667,39140.66276033334,33106.06119833333,42157.963541333345,30088.760417333324
2021-06-06,35538.609375,36436.421875,35304.578125,35862.378906,35862.378906,28913440585.0,35867.79296866667,35299.16406233334,35299.16406233334,36999.63671866667,34735.94921866667,38131.48046866667,33604.10546866667
2021-06-07,35835.265625,36790.570313,33480.640625,33560.707031,33560.707031,33683936663.0,34610.639323,32430.70833300001,32430.70833300001,37920.569011,31300.709635000007,41230.498698999996,27990.77994700001
2021-06-08,33589.519531,34017.386719,31114.443359,33472.632813,33472.632813,49902050442.0,32868.154297,31718.921875,31718.921875,35771.097657000006,29965.210937,38674.041017,27062.267577
2021-06-09,33416.976563,37537.371094,32475.865234,37345.121094,37345.121094,53972919008.0,35786.11914066667,34034.86718733334,34034.86718733334,40847.62500066667,30724.61328066667,45909.13086066667,25663.107420666667
2021-06-10,37389.515625,38334.324219,35847.59375,36702.597656,36702.597656,43576032854.0,36961.505208333336,35588.68619766667,35588.68619766667,39448.23567733334,34474.774739333334,41934.96614633334,31988.044270333332
2021-06-11,36697.03125,37608.695313,36044.449219,37334.398438,37334.398438,38699736985.0,36995.84765666667,36383.00000033335,36383.00000033335,38560.09375066667,35431.60156266668,40124.33984466666,33867.35546866668
2021-06-12,37340.144531,37408.925781,34728.191406,35552.515625,35552.515625,37924228550.0,35896.544270666665,34384.16276033333,34384.16276033333,38577.278645666665,33215.809895666665,41258.013020666665,30535.075520666665
2021-06-13,35555.789063,39322.78125,34864.109375,39097.859375,39097.859375,40669112838.0,37761.583333333336,36200.38541666667,36200.38541666667,42220.255208333336,33302.911458333336,46678.927083333336,28844.239583333336
2021-06-14,39016.96875,40978.363281,38757.285156,40218.476563,40218.476563,43148914673.0,39984.708333333336,38991.05338566667,38991.05338566667,42205.786458333336,37763.630208333336,44426.864583333336,35542.552083333336
2021-06-15,40427.167969,41295.269531,39609.46875,40406.269531,40406.269531,46420149185.0,40437.002604,39578.735677000004,39578.735677000004,42122.803385,38751.201823,43808.604166,37065.401042000005
2021-06-16,40168.691406,40516.777344,38176.035156,38347.0625,38347.0625,39211635100.0,39013.291666666664,37509.80598933333,37509.80598933333,41354.03385466667,36672.54947866666,43694.77604266667,34331.80729066666
2021-06-17,38341.421875,39513.671875,37439.675781,38053.503906,38053.503906,37096670047.0,38335.61718733333,37157.56249966666,37157.56249966666,40409.61328133333,36261.62109333333,42483.60937533333,34187.624999333326
2021-06-18,38099.476563,38187.261719,35255.855469,35787.246094,35787.246094,36200887275.0,36410.121094,34632.980469,34632.980469,39341.527344,33478.714844,42272.933594,30547.308594000002
2021-06-19,35854.527344,36457.796875,34933.0625,35615.871094,35615.871094,31207279719.0,35668.91015633333,34880.02343766666,34880.02343766666,37193.64453133333,34144.17578133333,38718.37890633333,32619.44140633333
2021-06-20,35563.140625,36059.484375,33432.074219,35698.296875,35698.296875,36664034054.0,35063.28515633333,34067.08593766666,34067.08593766666,37690.69531233333,32435.875000333333,40318.10546833333,29808.464844333335
2021-06-21,35641.144531,35721.640625,31295.935547,31676.693359,31676.693359,52809038594.0,32898.08984366667,30074.539062333337,30074.539062333337,37323.79492166667,28472.38476566667,41749.49999966667,24046.67968766667
2021-06-22,31622.376953,33292.453125,28893.621094,32505.660156,32505.660156,58964353058.0,31563.911458333332,29835.369791666664,29835.369791666664,35962.743489333334,27165.07942733333,40361.57552033334,22766.24739633333
2021-06-23,32515.714844,34753.410156,31772.632813,33723.027344,33723.027344,46317108925.0,33416.356771,32079.303386,32079.303386,36397.134114,30435.579428,39377.911456999995,27454.802085000003
2021-06-24,33682.800781,35228.851563,32385.214844,34662.4375,34662.4375,33123368116.0,34092.167968999995,32955.48437499999,32955.48437499999,36935.80468799999,31248.531249999996,39779.44140699999,28404.894530999998
2021-06-25,34659.105469,35487.246094,31350.884766,31637.779297,31637.779297,40230904226.0,32825.303385666666,30163.36067733333,30163.36067733333,36961.66471366667,28688.942057666663,41098.02604166667,24552.58072966666
2021-06-26,31594.664063,32637.587891,30184.501953,32186.277344,32186.277344,38585385521.0,31669.455729333335,30701.32356766667,30701.32356766667,34122.54166733334,29216.369791333334,36575.627605333335,26763.283853333334
2021-06-27,32287.523438,34656.128906,32071.757813,34649.644531,34649.644531,35511640894.0,33792.510416666664,32928.89192733333,32928.89192733333,36376.881509666666,31208.139323666666,38961.25260266666,28623.76823066667
2021-06-28,34679.121094,35219.890625,33902.074219,34434.335938,34434.335938,33892523752.0,34518.76692733334,33817.643229666675,33817.643229666675,35836.583333333336,33200.95052133334,37154.399739333334,31883.13411533334
2021-06-29,34475.558594,36542.109375,34252.484375,35867.777344,35867.777344,37901460044.0,35554.123698,34566.138021000006,34566.138021000006,37843.748698,33264.498698,40133.373698,30974.873698000003
2021-06-30,35908.386719,36074.757813,34086.152344,35040.835938,35040.835938,34059036099.0,35067.24869833334,34059.73958366668,34059.73958366668,37055.85416733333,33078.64322933334,39044.459636333326,31090.037760333347
2021-07-01,35035.984375,35035.984375,32883.78125,33572.117188,33572.117188,37838957079.0,33830.627604333335,32625.27083366667,32625.27083366667,35982.830729333335,31678.424479333335,38135.033854333335,29526.221354333335
2021-07-02,33549.601563,33939.589844,32770.679688,33897.046875,33897.046875,38728974942.0,33535.772135666666,33131.95442733333,33131.95442733333,34704.68229166667,32366.86197966666,35873.59244766668,31197.951823666655
2021-07-03,33854.421875,34909.261719,33402.695313,34668.546875,34668.546875,24383958643.0,34326.834635666666,33744.40755233333,33744.40755233333,35833.40104166667,32820.26822966666,37339.96744766668,31313.701823666655
2021-07-04,34665.566406,35937.566406,34396.476563,35287.78125,35287.78125,24924307911.0,35207.27473966667,34476.98307333334,34476.98307333334,36748.36458266667,33666.184896666666,38289.45442566667,32125.095053666664
2021-07-05,35284.34375,35284.34375,33213.660156,33746.003906,33746.003906,26721554282.0,34081.33593733333,32878.32812466666,32878.32812466666,36152.01953133333,32010.652343333328,38222.70312533333,29939.968749333326
2021-07-06,33723.507813,35038.535156,33599.917969,34235.195313,34235.195313,26501259870.0,34291.216146,33543.897136,33543.897136,35729.833332999995,32852.598959,37168.45051999999,31413.981772000006
2021-07-07,34225.679688,34997.664063,33839.289063,33855.328125,33855.328125,24796027477.0,34230.760417,33463.856771,33463.856771,35389.135417,33072.385417,36547.510417,31914.010416999998
2021-07-08,33889.605469,33907.90625,32133.183594,32877.371094,32877.371094,29910396946.0,32972.82031266667,32037.73437533334,32037.73437533334,34747.542968666676,31198.09765666667,36522.265624666674,29423.375000666667
2021-07-09,32861.671875,34042.292969,32318.880859,33798.011719,33798.011719,27436021028.0,33386.395182333334,32730.497395666665,32730.497395666665,35109.80729233334,31662.983072333333,36833.219402333336,29939.57096233333
2021-07-10,33811.242188,34209.070313,33116.011719,33520.519531,33520.519531,22971873468.0,33615.200521,33021.330729,33021.330729,34708.25911499999,32522.141927000004,35801.31770899999,31429.08333300001
2021-07-11,33509.078125,34584.703125,33346.738281,34240.1875,34240.1875,20108729370.0,34057.20963533333,33529.716145666665,33529.716145666665,35295.174479333335,32819.24479133333,36533.13932333334,31581.27994733333
2021-07-12,34254.015625,34592.15625,32697.308594,33155.847656,33155.847656,24321499537.0,33481.770833333336,32371.38541666667,32371.38541666667,35376.61848933334,31586.923177333334,37271.46614533334,29692.075521333332
2021-07-13,33125.46875,33327.101563,32261.419922,32702.025391,32702.025391,19120856669.0,32763.515625333337,32199.929687666678,32199.929687666678,33829.19726633333,31697.83398433334,34894.87890733333,30632.152343333346
2021-07-14,32723.845703,33061.398438,31639.125,32822.347656,32822.347656,21376531210.0,32507.623698,31953.848958000002,31953.848958000002,33929.897136,31085.350260000003,35352.17057399999,29663.076822000006
2021-07-15,32827.875,33159.640625,31175.708984,31780.730469,31780.730469,21300524237.0,32038.693359333334,30917.74609366667,30917.74609366667,34022.62500033333,30054.761718333335,36006.55664133333,28070.830077333336
2021-07-16,31841.550781,32218.40625,31100.673828,31421.539063,31421.539063,23699476918.0,31580.206380333333,30942.006510666666,30942.006510666666,32697.938802333334,30462.473958333332,33815.67122433333,29344.74153633333
2021-07-17,31397.308594,31935.945313,31223.990234,31533.068359,31533.068359,18895018942.0,31564.334635333333,31192.723957666665,31192.723957666665,32276.289714333332,30852.379556333333,32988.24479333333,30140.424477333334
2021-07-18,31533.884766,32398.996094,31215.492188,31796.810547,31796.810547,18787986667.0,31803.766276333336,31208.536458666673,31208.536458666673,32987.270182333334,30620.262370333337,34170.77408833333,29436.75846433334
2021-07-19,31800.011719,31885.859375,30563.734375,30817.832031,30817.832031,20434789545.0,31089.141927,30292.424479,30292.424479,32411.266927,29767.016927,33733.391927000004,28444.891927
2021-07-20,30838.285156,31006.1875,29360.955078,29807.347656,29807.347656,23148267245.0,30058.16341133333,29110.139322666662,29110.139322666662,31703.395833333332,28412.93098933333,33348.62825533333,26767.69856733333
2021-07-21,29796.285156,32752.326172,29526.183594,32110.693359,32110.693359,28203024559.0,31463.067708333332,30173.809244666663,30173.809244666663,34689.210286333335,28236.92513033333,37915.35286433334,25010.782552333327
2021-07-22,32138.873047,32576.400391,31745.298828,32313.105469,32313.105469,19555230518.0,32211.601562666667,31846.802734333334,31846.802734333334,33042.70312566667,31380.499999666667,33873.80468866667,30549.398436666666
2021-07-23,32305.958984,33581.550781,32057.892578,33581.550781,33581.550781,22552046192.0,33073.66471333333,32565.778645666665,32565.778645666665,34597.32291633333,31550.006510333333,36120.98111933333,30026.348307333334
2021-07-24,33593.730469,34490.390625,33424.859375,34292.445313,34292.445313,21664706865.0,34069.231771,33648.072917,33648.072917,35134.763021,33003.700521,36200.294271,31938.169271
2021-07-25,34290.292969,35364.925781,33881.835938,35350.1875,35350.1875,20856685287.0,34865.64973966667,34366.37369833334,34366.37369833334,36348.73958266667,33382.559896666666,37831.82942566667,31899.470053666664
2021-07-26,35384.03125,40499.675781,35287.3125,37337.535156,37337.535156,51022126212.0,37708.174479,34916.673177000004,34916.673177000004,42920.53776,32495.811198000003,48132.901041,27283.447917000005
2021-07-27,37276.035156,39406.941406,36441.726563,39406.941406,39406.941406,35097370560.0,38418.536458333336,37430.13151066667,37430.13151066667,41383.75130133334,35453.321615333334,44348.96614433334,32488.106772333333
2021-07-28,39503.1875,40816.070313,38862.4375,39995.90625,39995.90625,38702404695.0,39891.471354333335,38966.87239566667,38966.87239566667,41845.10416733333,37937.83854133334,43798.73698033333,35984.20572833334
2021-07-29,39995.453125,40593.070313,39352.058594,40008.421875,40008.421875,27167146027.0,39984.51692733334,39375.96354166668,39375.96354166668,41225.52864633333,38743.50520833334,42466.54036533333,37502.49348933335
2021-07-30,40013.832031,40975.476563,38397.355469,40873.453125,40873.453125,29891004416.0,40082.09505233334,39188.71354166668,39188.71354166668,42660.21614633333,37503.97395833334,45238.33724033333,34925.85286433335
