,time,open,high,low,close,adj Close,volume,CDL2CROWS,CDL3BLACKCROWS,CDL3INSIDE,CDL3LINESTRIKE,CDL3OUTSIDE,CDL3STARSINSOUTH,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLKICKINGBYLENGTH,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSHORTLINE,CDLSPINNINGTOP,CDLSTALLEDPATTERN,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS,previous_close,high-low,high-pc,low-pc,tr,atr,upperband,lowerband,in_uptrend,pattern,label
968,2019-05-15,45.863998,46.487999,45.049999,46.389999,46.389999,36480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.462002,1.4380000000000024,0.025997000000003823,1.4120029999999986,1.4380000000000024,1.7737139999999982,51.090140999999996,40.447857000000006,False,1,0
969,2019-05-16,45.897999,46.200001,45.299999,45.666,45.666,37416500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,46.389999,0.9000020000000006,0.18999800000000278,1.0900000000000034,1.0900000000000034,1.5834281428571424,50.500284428571426,40.999715571428574,False,-1,-1
970,2019-05-17,44.391998,44.448002,41.784,42.206001,42.206001,88933500,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.666,2.6640020000000035,1.2179979999999944,3.881999999999998,3.881999999999998,1.955142571428571,48.98142871428571,37.25057328571428,False,2,-1
971,2019-05-20,40.560001,41.200001,39.049999,41.071999,41.071999,102631000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.206001,2.1500020000000006,1.0060000000000002,3.156002000000001,3.156002000000001,2.1802858571428567,46.66585757142857,33.58414242857143,False,1,0
972,2019-05-21,39.551998,41.48,39.208,41.015999,41.015999,90019500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.071999,2.2719999999999985,0.4080009999999987,1.8639989999999997,2.2719999999999985,2.334285857142857,46.66585757142857,33.34114242857142,False,0,0
973,2019-05-22,39.82,40.787998,38.355999,38.546001,38.546001,93426000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.015999,2.4319990000000047,0.228000999999999,2.6600000000000037,2.6600000000000037,2.2851434285714296,46.42742878571429,32.71656821428571,False,0,0
974,2019-05-23,38.868,39.894001,37.243999,39.098,39.098,132735500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,38.546001,2.6500020000000006,1.348000000000006,1.3020019999999946,2.6500020000000006,2.449714857142858,45.91814457142858,31.219855428571428,False,2,-1
975,2019-05-24,39.966,39.995998,37.75,38.125999,38.125999,70683000,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.098,2.245998,0.8979980000000012,1.347999999999999,2.245998,2.5651431428571434,45.91814457142858,31.17756957142857,False,2,-1
976,2019-05-28,38.240002,39.0,37.57,37.740002,37.740002,51564500,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.125999,1.4299999999999997,0.8740009999999998,0.5559989999999999,1.4299999999999997,2.6137145714285714,45.91814457142858,30.443856285714283,False,-1,0
977,2019-05-29,37.419998,38.478001,37.007999,37.972,37.972,59843000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.740002,1.470002000000001,0.7379990000000021,0.7320029999999988,1.470002000000001,2.269143428571429,44.550430285714285,30.935569714285705,False,0,0
978,2019-05-30,37.75,38.452,37.403999,37.644001,37.644001,39632500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,37.972,1.0480009999999993,0.4799999999999969,0.5680010000000024,1.0480009999999993,1.968000428571429,43.832000785714285,32.02399821428571,False,2,-1
979,2019-05-31,37.02,37.984001,36.82,37.032001,37.032001,52033500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,37.644001,1.164000999999999,0.3399999999999963,0.8240010000000026,1.164000999999999,1.8097148571428576,42.83114507142857,31.972855928571427,False,2,-1
980,2019-06-03,37.102001,37.335999,35.397999,35.793999,35.793999,65322000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.032001,1.9380000000000024,0.303998,1.6340020000000024,1.9380000000000024,1.7065720000000002,41.486715000000004,31.247283,False,-1,0
981,2019-06-04,36.220001,38.796001,35.922001,38.720001,38.720001,69037500,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.793999,2.8739999999999952,3.0020019999999974,0.12800200000000217,3.0020019999999974,1.756857714285714,41.486715000000004,32.08842785714286,False,2,1
982,2019-06-05,39.736,40.256001,38.369999,39.318001,39.318001,67554000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,38.720001,1.8860019999999977,1.5359999999999943,0.3500020000000035,1.8860019999999977,1.7054297142857138,41.486715000000004,34.19671085714286,False,-1,0
983,2019-06-06,40.888,42.200001,40.360001,41.189999,41.189999,101211000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,39.318001,1.8400000000000034,2.881999999999998,1.0419999999999945,2.881999999999998,1.9128582857142848,41.486715000000004,35.54142614285715,False,1,0
984,2019-06-07,41.0,42.167999,40.700001,40.900002,40.900002,80017500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,41.189999,1.4679980000000015,0.9780000000000015,0.48999799999999993,1.4679980000000015,1.9125719999999993,41.486715000000004,35.696284,False,2,1
985,2019-06-10,42.049999,43.388,41.801998,42.576,42.576,52925000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.900002,1.5860020000000006,2.4879979999999975,0.9019959999999969,2.4879979999999975,2.118285857142856,48.94985657142857,36.240141428571434,True,-1,0
986,2019-06-11,43.827999,44.18,42.700001,43.419998,43.419998,58267500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.576,1.4799989999999994,1.6039999999999992,0.1240009999999998,1.6039999999999992,2.181142857142856,49.98342907142857,36.896571928571426,True,0,0
987,2019-06-12,44.59,44.675999,41.799999,41.852001,41.852001,75987500,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.419998,2.8759999999999977,1.2560009999999977,1.619999,2.8759999999999977,2.3151428571428556,50.18342757142857,36.896571928571426,True,2,1
988,2019-06-13,42.076,42.98,41.501999,42.782001,42.782001,40841500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.852001,1.478000999999999,1.1279989999999955,0.3500020000000035,1.478000999999999,2.097428428571427,48.53328478571428,36.896571928571426,True,1,1
989,2019-06-14,42.25,43.330002,42.080002,42.984001,42.984001,37167000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,42.782001,1.25,0.5480009999999993,0.7019990000000007,1.25,2.0065709999999988,48.724714999999996,36.896571928571426,True,0,0
990,2019-06-17,43.096001,45.400002,42.854,45.006001,45.006001,61584000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.984001,2.5460020000000014,2.4160010000000014,0.13000100000000003,2.5460020000000014,1.9585712857142852,50.002714857142855,38.251287142857144,True,0,0
991,2019-06-18,45.743999,46.948002,44.512001,44.948002,44.948002,63579000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.006001,2.4360010000000045,1.9420010000000048,0.4939999999999998,2.4360010000000045,2.0968574285714285,52.020573785714284,39.43942921428572,True,0,0
992,2019-06-19,45.021999,45.554001,44.212002,45.285999,45.285999,32875500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,44.948002,1.3419990000000013,0.6059989999999971,0.7360000000000042,1.3419990000000013,1.933143285714286,50.68243135714286,39.43942921428572,True,1,0
993,2019-06-20,44.599998,45.380001,43.27,43.924,43.924,59317500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.285999,2.110000999999997,0.09400200000000325,2.0159989999999937,2.110000999999997,2.005429142857143,50.34128792857143,39.43942921428572,True,0,0
994,2019-06-21,43.243999,44.436001,43.099998,44.372002,44.372002,41010500,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.924,1.336002999999998,0.5120009999999979,0.8240020000000001,1.336002999999998,1.7854295714285715,49.12428821428571,39.43942921428572,True,2,1
995,2019-06-24,44.647999,45.172001,44.203999,44.728001,44.728001,28754000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,44.372002,0.9680019999999985,0.7999989999999997,0.1680029999999988,0.9680019999999985,1.7125725714285716,49.825717714285716,39.55028228571429,True,2,-1
996,2019-06-25,44.877998,45.068001,43.897999,43.952,43.952,30910500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,44.728001,1.1700020000000038,0.3400000000000034,0.8300020000000004,1.1700020000000038,1.7011442857142864,49.58643285714287,39.55028228571429,True,-1,-1
997,2019-06-26,44.062,45.445999,43.619999,43.854,43.854,42536000,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,43.952,1.8260000000000005,1.4939990000000023,0.3320009999999982,1.8260000000000005,1.5982868571428577,49.327859571428576,39.73813842857143,True,2,1
998,2019-06-27,43.889999,44.580002,43.470001,44.568001,44.568001,31698500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,43.854,1.110000999999997,0.7260020000000011,0.38399899999999576,1.110000999999997,1.408858285714285,48.25157635714286,39.798426642857144,True,0,0
999,2019-06-28,44.198002,45.034,44.16,44.692001,44.692001,34257000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,44.568001,0.8740000000000023,0.4659989999999965,0.40800100000000583,0.8740000000000023,1.3420012857142853,48.62300385714285,40.57099614285714,True,0,0
1000,2019-07-01,46.042,46.619999,45.256001,45.433998,45.433998,41067000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.692001,1.3639980000000023,1.9279980000000023,0.5640000000000001,1.9279980000000023,1.3160008571428574,49.88600257142858,41.98999742857143,True,0,0
1001,2019-07-02,45.778,45.830002,44.444,44.91,44.91,46295000,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.433998,1.3860019999999977,0.3960039999999978,0.9899979999999999,1.3860019999999977,1.3231435714285718,49.10643171428571,41.98999742857143,True,-1,0
1002,2019-07-03,47.877998,48.313999,46.902,46.98,46.98,71005500,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.91,1.4119990000000016,3.403999000000006,1.9920000000000044,3.403999000000006,1.6711431428571442,52.62142892857144,42.59457007142857,True,-1,-1
1003,2019-07-05,46.914001,47.09,46.16,46.619999,46.619999,35328500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.98,0.9300000000000068,0.11000000000000654,0.8200000000000003,0.9300000000000068,1.6368571428571446,51.53557142857143,42.59457007142857,True,0,0
1004,2019-07-08,46.248001,46.450001,45.731998,46.068001,46.068001,29402500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,46.619999,0.718003000000003,0.16999799999999965,0.8880010000000027,0.8880010000000027,1.502857285714288,50.59957135714286,42.59457007142857,True,-1,-1
1005,2019-07-09,45.793999,46.200001,45.456001,46.012001,46.012001,30954000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.068001,0.7439999999999998,0.1319999999999979,0.6120000000000019,0.7439999999999998,1.450571428571431,50.179715285714295,42.59457007142857,True,0,0
1006,2019-07-10,46.830002,47.787998,46.627998,47.784,47.784,45728500,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.012001,1.1600000000000037,1.7759970000000038,0.6159970000000001,1.7759970000000038,1.5794281428571455,51.946282428571436,42.59457007142857,True,1,0
1007,2019-07-11,47.627998,48.299999,47.16,47.720001,47.720001,37572000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,-100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,47.784,1.139999000000003,0.5159990000000008,0.6240000000000023,1.139999000000003,1.46685685714286,52.13057007142858,43.32942892857142,True,2,1
1008,2019-07-12,47.950001,49.076,47.942001,49.015999,49.015999,46002500,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.720001,1.1339990000000029,1.355998999999997,0.2219999999999942,1.355998999999997,1.462570714285717,52.89671264285715,44.121288357142845,True,2,1
1009,2019-07-15,49.599998,50.883999,48.972,50.700001,50.700001,55000500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.015999,1.9119990000000016,1.868000000000002,0.043998999999999455,1.9119990000000016,1.2494278571428592,53.67628307142858,46.17971592857142,True,0,0
1010,2019-07-16,49.860001,50.706001,49.585999,50.476002,50.476002,40745000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,50.700001,1.1200019999999995,0.006000000000000227,1.1140019999999993,1.1200019999999995,1.276571000000001,53.975713000000006,46.316286999999996,True,-1,0
1011,2019-07-17,51.133999,51.661999,50.669998,50.972,50.972,48823500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,50.476002,0.9920010000000019,1.1859970000000004,0.1939959999999985,1.1859970000000004,1.319141857142858,55.12342407142857,47.20857292857143,True,2,-1
1012,2019-07-18,51.009998,51.150002,50.377998,50.708,50.708,23793000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.972,0.7720040000000026,0.17800199999999933,0.5940020000000032,0.7720040000000026,1.3231424285714297,54.733427285714285,47.20857292857143,True,0,0
1013,2019-07-19,51.138,51.992001,50.924,51.636002,51.636002,35242000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.708,1.0680010000000024,1.2840010000000035,0.21600000000000108,1.2840010000000035,1.2528572857142868,55.21657235714286,47.699428642857136,True,0,0
1014,2019-07-22,51.75,52.43,50.838001,51.136002,51.136002,34212000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.636002,1.5919990000000013,0.793998000000002,0.7980009999999993,1.5919990000000013,1.317428714285715,55.58628664285715,47.699428642857136,True,-1,0
1015,2019-07-23,51.341999,52.096001,50.900002,52.034,52.034,25115500,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.136002,1.1959990000000005,0.9599990000000034,0.2359999999999971,1.1959990000000005,1.2945715714285728,55.38171621428572,47.699428642857136,True,1,1
1016,2019-07-24,51.834,53.214001,51.632,52.976002,52.976002,55364000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.034,1.5820010000000053,1.1800010000000043,0.402000000000001,1.5820010000000053,1.247429000000002,56.165287500000005,48.680713499999996,True,-1,-1
1017,2019-07-25,46.700001,46.900002,45.110001,45.764,45.764,112091500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.976002,1.7900010000000037,6.0760000000000005,7.866001000000004,7.866001000000004,2.2111431428571455,52.63843092857144,39.37157207142856,False,-1,-1
1018,2019-07-26,45.383999,46.051998,44.450001,45.608002,45.608002,50138500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,45.764,1.6019969999999972,0.28799799999999465,1.3139990000000026,1.6019969999999972,2.2705717142857162,52.062714642857145,38.43928435714285,False,1,1
1019,2019-07-29,45.417999,47.188,45.206001,47.153999,47.153999,46366500,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.608002,1.9819990000000018,1.5799980000000033,0.4020009999999985,1.9819990000000018,2.4434281428571447,52.062714642857145,38.86671607142857,False,2,1
1020,2019-07-30,46.580002,48.672001,46.436001,48.452,48.452,40545000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.153999,2.236000000000004,1.5180020000000027,0.7179980000000015,2.236000000000004,2.5794280000000023,52.062714642857145,39.81571699999999,False,0,0
1021,2019-07-31,48.599998,49.335999,47.330002,48.321999,48.321999,45891000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,48.452,2.0059970000000007,0.8839990000000029,1.1219979999999978,2.0059970000000007,2.6385705714285734,52.062714642857145,40.41728878571428,False,2,-1
1022,2019-08-01,48.529999,48.902,46.354,46.77,46.77,41297500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.321999,2.548000000000002,0.5800010000000029,1.967998999999999,2.548000000000002,2.8317135714285735,52.062714642857145,39.132859285714275,False,0,0
1023,2019-08-02,46.27,47.254002,45.846001,46.868,46.868,30682500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,46.77,1.4080009999999987,0.4840019999999967,0.923999000000002,1.4080009999999987,2.8068564285714297,52.062714642857145,38.129432214285714,False,-1,-1
1024,2019-08-05,45.919998,46.273998,45.155998,45.664001,45.664001,35141500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,46.868,1.118000000000002,0.5940020000000032,1.7120020000000054,1.7120020000000054,1.9277137142857157,51.49813914285714,39.93185685714285,False,-1,0
